NSE/VIDEOIND,Videocon Industries Limited,Consumer Goods
NSE/VIJAYABANK,Vijaya Bank,Unavailable
NSE/VIJSHAN,Vijay Shanthi Builders Limited,Industrial Goods
NSE/VIKASHMET,Vikash Metal & Power Limited,Unavailable
NSE/VIMTALABS,Vimta Labs Limited,Healthcare
NSE/VINATIORGA,Vinati Organics Limited,Basic Materials
NSE/VINDHYATEL,Vindhya Telelinks Limited,Technology
NSE/VINYLINDIA,Vinyl Chemicals (India) Limited,Basic Materials
NSE/VIPIND,VIP Industries Limited,Consumer Goods
NSE/VIPUL,Vipul Limited,Unavailable
NSE/VISAKAIND,Visaka Industries Limited,Industrial Goods
NSE/VISASTEEL,Visa Steel Limited,Basic Materials
NSE/VISESHINFO,Visesh Infotecnics Limited,Technology
NSE/VISHALRET,Vishal Retail Limited,Unavailable
NSE/VISUINTL,Visu International Limited,Unavailable
NSE/VIVIMEDLAB,Vivimed Labs Limited,Basic Materials
NSE/VLSFINANCE,VLS Finance Limited,Financial
NSE/VOLTAMP,Voltamp Transformers Limited,Unavailable
NSE/VOLTAS,Voltas Limited,Industrial Goods
NSE/VSTIND,VST Industries Limited,Unavailable
NSE/VSTTILLERS,V.S.T Tillers Tractors Limited,Industrial Goods
NSE/VTL,Vardhman Textiles Limited,Unavailable
NSE/VTXIND,VTX Industries Limited,Unavailable
NSE/WABAG,VA Tech Wabag Limited,Industrial Goods
NSE/WABCOINDIA,WABCO India Limited,Consumer Goods
NSE/WALCHANNAG,Walchandnagar Industries Limited,Industrial Goods
NSE/WANBURY,Wanbury Limited,Healthcare
NSE/WEBELSOLAR,Websol Energy System Limited,Utilities
NSE/WEIZFOREX,Weizmann Forex Limited,Financial
NSE/WEIZMANIND,Weizmann Limited,Industrial Goods
NSE/WELCORP,Welspun Corp Limited,Basic Materials
NSE/WELGLOB,Welspun Global Brands Limited,Unavailable
NSE/WELINV,Welspun Investments and Commercials Limited,Industrial Goods
NSE/WELPROJ,Welspun Projects Limited,Unavailable
NSE/WENDT,Wendt (India) Limited,Unavailable
NSE/WHEELS,Wheels India Limited,Unavailable
NSE/WHIRLPOOL,Whirlpool of India Limited,Consumer Goods
NSE/WILLAMAGOR,Williamson Magor & Company Limited,Financial
NSE/WINDMACHIN,Windsor Machines Limited,Industrial Goods
NSE/WINSOME,Winsome Yarns Limited,Industrial Goods
NSE/WIPRO,Wipro Limited,Technology
NSE/WOCKPHARMA,Wockhardt Limited,Healthcare
NSE/WSI,W S Industries (I) Limited,Unavailable
NSE/WSTCSTPAPR,West Coast Paper Mills Limited,Unavailable
NSE/WYETH,Wyeth Limited,Unavailable
NSE/XLENERGY,XL Energy Limited,Utilities
NSE/XPROINDIA,Xpro India Limited,Unavailable
NSE/YESBANK,Yes Bank Limited,Financial
NSE/ZEEL,Zee Entertainment Enterprises Limited,Services
NSE/ZEENEWS,Zee News Limited,Unavailable
NSE/ZENITHBIR,Zenith Birla (India) Limited,Industrial Goods
NSE/ZENITHCOMP,Zenith Computers Limited,Unavailable
NSE/ZENITHINFO,Zenith Infotech Limited,Unavailable
NSE/ZENSARTECH,Zensar Technologies Limited,Technology
NSE/ZICOM,Zicom Electronic Security Systems Limited,Services
NSE/ZODIACLOTH,Zodiac Clothing Company Limited,Consumer Goods
NSE/ZODJRDMKJ,Zodiac JRD- MKJ Limited,Services
NSE/ZUARIAGRO,Zuari Industries Limited,Unavailable
NSE/ZYDUSWELL,Zydus Wellness Limited,Consumer Goods
NSE/ZYLOG,Zylog Systems Limited,Technology
NSE/BANKBEES,R*Shares Bank BeES,Unavailable
NSE/GOLDBEES,R*Shares Gold BeES,Unavailable
NSE/GOLDSHARE,UTI Mutual Fund - UTI Gold Exchange Traded Fund,Unavailable
NSE/JUNIORBEES,R*Shares Junior BeES,Unavailable
NSE/KOTAKGOLD,Kotak Mutual Fund - Gold Exchange Traded Fund,Unavailable
NSE/KOTAKPSUBK,Kotak Mahindra Mutual Fund,Unavailable
NSE/LIQUIDBEES,R*Shares Liquid BeES,Unavailable
NSE/NIFTYBEES,R*Shares Nifty BeES,Unavailable
NSE/PSUBNKBEES,R*Shares PSU Bank BeES,Unavailable
NSE/QGOLDHALF,Quantum Gold Fund -Exchange Traded Fund (ETF),Unavailable
NSE/QNIFTY,Quantum Nifty ETF,Unavailable
NSE/RELBANK,R* Shares Banking ETF,Unavailable
NSE/RELGOLD,R* Shares Gold ETF,Unavailable
NSE/SBIGETS,SBI Mutual Fund - Gold ETF,Unavailable
NSE/UTISUNDER,Nifty,Unavailable
NSE/SHARIABEES,R*Shares Shariah BeES,Unavailable
NSE/KOTAKNIFTY,Kotak Mahindra Mutual Fund-Kotak Nifty ETF,Unavailable
NSE/HNGSNGBEES,R*Shares Hang Seng BeES,Unavailable
NSE/RELIGAREGO,Religare Invesco Gold Exchange Traded Fund,Unavailable
NSE/M50,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M50 ETF,Unavailable
NSE/HDFCMFGETF,HDFC Mutual Fund-HDFC Gold Exchange Traded Fund,Unavailable
NSE/IPGETF,ICICI Prudential Mutual Fund-ICICI Prudential Gold Exchange Traded Fund,Unavailable
NSE/INFRABEES,R*Shares Infra BeES,Unavailable
NSE/AXISGOLD,Axis Mutual Fund - Axis Gold ETF,Unavailable
NSE/M100,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares M100 ETF GO,Unavailable
NSE/N100,Motilal Oswal Mutual Fund-Motilal Oswal MOSt Shares NASDAQ 100 ETF -GO,Unavailable
NSE/BSLNIFTY,Birla Sun Life Mutual Fund - Birla Sun Life Nifty ETF - Growth,Unavailable
NSE/IIFLNIFTY,IIFL Mutual Fund - Nifty ETF,Unavailable
NSE/BSLGOLDETF,Birla Sun Life Mutual Fund - Birla Sun Life Gold ETF - Growth,Unavailable
NSE/RELGRNIFTY,Religare Invesco Nifty Exchange Traded Fund,Unavailable
NSE/STEL,Stel Holdings Limited,Consumer Goods
NSE/IDBIGOLD,IDBI Mutual Fund - IDBI Gold Exchange Traded Fund,Unavailable
NSE/CRMFGETF,Canara Robeco Mutual Fund - Canara Robeco - Gold ETF,Unavailable
NSE/MGOLD,Motilal Oswal Mutual Fund - Motilal Oswal MOSt Shares Gold ETF,Unavailable
NSE/ACCELYA,Accelya Kale Solutions Limited,Technology
NSE/ADANIPORTS,Adani Ports and Special Economic Zone Limited,Services
NSE/AICHAMP,AI Champdany Industries Limited,Unavailable
NSE/AIL,Alstom India Limited,Unavailable
NSE/ALICON,Alicon Castalloy Limited,Industrial Goods
NSE/ALPINEHOU,Alpine Housing Development Corporation Limited,Unavailable
NSE/ALPSINDUS,Alps Industries Limited,Industrial Goods
NSE/ALSTOMTD,Alstom T&D India Limited,Unavailable
NSE/AMLSTEEL,AML Steel Limited,Unavailable
NSE/AMTL,Advance Metering Technology Limited,Unavailable
NSE/ANDHRACEMT,Andhra Cements Limited,Industrial Goods
NSE/ANKURDRUGS,Ankur Drugs And Pharma Limited,Unavailable
NSE/ANTGRAPHIC,Antarctica Limited,Unavailable
NSE/APLAPOLLO,APL Apollo Tubes Limited,Basic Materials
NSE/ARCHIDPLY,Archidply Industries Limited,Industrial Goods
NSE/ARVINDREM,Arvind Remedies Limited,Unavailable
NSE/AUSTRAL,Austral Coke & Projects Limited,Basic Materials
NSE/AVANTI,Avanti Feeds Limited,Unavailable
NSE/AXIS_ITT,Axis-IT&T Limited,Unavailable
NSE/BANARBEADS,Banaras Beads Limited,Unavailable
NSE/BECREL,Best & Crompton Engg. Limited,Unavailable
NSE/BILENERGY,Bil Energy Systems Limited,Industrial Goods
NSE/BIRLAMONEY,Aditya Birla Money Limited,Financial
NSE/BODHTREE,Bodhtree Consulting Limited,Unavailable
NSE/BURNPUR,Burnpur Cement Limited,Industrial Goods
NSE/CAREERP,Career Point Limited,Services
NSE/CHROMATIC,Chromatic India Limited,Basic Materials
NSE/CINEPRO,Cinemax Properties Limited,Unavailable
NSE/COMPUSOFT,Compucom Software Limited,Services
NSE/COUNCODOS,Country Condo's Limited,Financial
NSE/COXKINGS,Cox & Kings Limited,Unavailable
NSE/DBSTOCKBRO,DB (International) Stock Brokers Limited,Financial
NSE/DHANUS,Dhanus Technologies Limited,Unavailable
NSE/DHFL,Dewan Housing Finance Corporation Limited,Financial
NSE/DHUNINV,Dhunseri Investments Limited,Financial
NSE/DSSL,Dynacons Systems & Solutions Limited,Technology
NSE/DUNCANSIND,Duncans Industries Limited,Unavailable
NSE/EASUNREYRL,Easun Reyrolle Limited,Unavailable
NSE/ELECTHERM,Electrotherm (India) Limited,Industrial Goods
NSE/ELGIRUBCO,Elgi Rubber Company Limited,Unavailable
NSE/ENTEGRA,Entegra Limited,Unavailable
NSE/EON,Eon Electric Limited,Industrial Goods
NSE/ESSARSHPNG,Essar Shipping Limited,Services
NSE/EUROCERA,Euro Ceramics Limited,Industrial Goods
NSE/FMNL,Future Market Networks Limited,Financial
NSE/FOURSOFT,Four Soft Limited,Technology
NSE/GALLISPAT,Gallantt Ispat Limited,Basic Materials
NSE/HEXATRADEX,Hexa Tradex Limited,Services
NSE/HGS,Hinduja Global Solutions Limited,Services
NSE/HUBTOWN,Hubtown Limited,Financial
NSE/HYDROSS,Hydro S & S Industries Limited,Unavailable
NSE/IBIPL,Indiabulls Infrastructure and Power Limited,Unavailable
NSE/IFBAGRO,IFB Agro Industries Limited,Consumer Goods
NSE/ILFSENGG,IL&FS Engineering and Construction Company Limited,Unavailable
NSE/ILFSTRANS,IL&FS Transportation Networks Limited,Unavailable
NSE/JKBANK,The Jammu & Kashmir Bank Limited,Unavailable
NSE/JAIHINDPRO,Jaihind Projects Limited,Industrial Goods
NSE/JDORGOCHEM,JD Orgochem Limited,Unavailable
NSE/JEYPORE,The Jeypore Sugar Company Limited,Unavailable
NSE/JISLDVREQS,Jain Irrigation Systems Limited,Industrial Goods
NSE/KALYANIFRG,Kalyani Forge Limited,Consumer Goods
NSE/KANANIIND,Kanani Industries Limited,Consumer Goods
NSE/KOKUYOCMLN,Kokuyo Camlin Limited,Consumer Goods
NSE/KOVAI,Kovai Medical Center & Hospital Limited,Unavailable
NSE/KSERASERA,KSS Limited,Services
NSE/LTFH,L&T Finance Holdings Limited,Unavailable
NSE/LAKSHMIFIN,The Lakshmi Finance & Industrial Corporation Limited,Unavailable
NSE/LGBFORGE,LGB Forge Limited,Services
NSE/MM,Mahindra & Mahindra Limited,Unavailable
NSE/MMFIN,Mahindra & Mahindra Financial Services Limited,Unavailable
NSE/MCX,Multi Commodity Exchange of India Limited,Financial
NSE/MERCATOR,Mercator Limited,Basic Materials
NSE/METKORE,Metkore Alloys & Industries Limited,Basic Materials
NSE/MINDACORP,Minda Corporation Limited,Consumer Goods
NSE/MORARJEE,Morarjee Textiles Limited,Industrial Goods
NSE/MTEDUCARE,MT Educare Limited,Services
NSE/NAGAROIL,Nagarjuna Oil Refinery Limited,Basic Materials
NSE/NANDANEXIM,Nandan Exim Limited,Unavailable
NSE/NBCC,NBCC (India) Limited,Industrial Goods
NSE/NEHAINT,Neha International Limited,Unavailable
NSE/NEOCORP,Neo Corp International Limited,Unavailable
NSE/ORIENTBELL,Orient Bell Limited,Industrial Goods
NSE/ORIENTREF,Orient Refractories Limited,Industrial Goods
NSE/PGIL,Pearl Global Industries Limited,Consumer Goods
NSE/PILANIINV,Pilani Investment and Industries Corporation Limited,Unavailable
NSE/POLYMED,Poly Medicure Limited,Healthcare
NSE/PREMIERPOL,Premier Polyfilm Limited,Consumer Goods
NSE/PROVOGE,Provogue (India) Limited,Consumer Goods
NSE/PROZONE,Prozone Capital Shopping Centres Limited,Unavailable
NSE/RAJSREESUG,Rajshree Sugars & Chemicals Limited,Consumer Goods
NSE/RASOYPR,Rasoya Proteins Limited,Consumer Goods
NSE/REGENCERAM,Regency Ceramics Limited,Industrial Goods
NSE/RMMIL,Resurgere Mines & Minerals Limited,Unavailable
NSE/RUPA,Rupa & Company Limited,Consumer Goods
NSE/SABTN,Sri Adhikari Brothers Television Network Limited,Services
NSE/SAKTHIFIN,Sakthi Finance Limited,Unavailable
NSE/SAMINDUS,SAM Industries Limited,Unavailable
NSE/SAMTEL,Samtel Color Limited,Technology
NSE/SANGHIIND,Sanghi Industries Limited,Industrial Goods
NSE/SANOFI,Sanofi India Limited,Healthcare
NSE/SAYAJIHOTL,Sayaji Hotels Limited,Unavailable
NSE/SBTINTL,SB&T International Limited,Unavailable
NSE/SCHNEIDER,Schneider Electric Infrastructure Limited,Industrial Goods
NSE/SEPOWER,S.E. Power Limited,Utilities
NSE/SEZAL,Sezal Glass Limited,Industrial Goods
NSE/SHARONBIO,Sharon Bio-Medicine Limited,Healthcare
NSE/SHRINATRAJ,Shri Nataraj Ceramic and Chemical Industries Limited,Unavailable
NSE/SIGNETIND,Signet Industries Limited,Unavailable
NSE/SIL,Standard Industries Limited,Industrial Goods
NSE/SIMPLEXCAS,Simplex Castings Limited,Unavailable
NSE/SPECIALITY,Speciality Restaurants Limited,Services
NSE/SPECTACLE,Spectacle Ventures Limited,Unavailable
NSE/SPLIL,SPL Industries Limited,Consumer Goods
NSE/STINDIA,STI India Limited,Industrial Goods
NSE/STYABS,Styrolution ABS (India) Limited,Unavailable
NSE/SUBROS,Subros Limited,Consumer Goods
NSE/SUPREMETEX,Supreme Tex Mart Limited,Industrial Goods
NSE/SURANATP,Surana Telecom and Power Limited,Unavailable
NSE/SWANENERGY,Swan Energy Limited,Industrial Goods
NSE/SWELECTES,Swelect Energy Systems Limited,Utilities
NSE/TARMAT,Tarmat Limited,Industrial Goods
NSE/TBZ,Tribhovandas Bhimji Zaveri Limited,Services
NSE/TCPLTD,TCP Limited,Unavailable
NSE/TEXINFRA,Texmaco Infrastructure & Holdings Limited,Financial
NSE/THEBYKE,The Byke Hospitality Limited,Unavailable
NSE/THOMASCOTT,Thomas Scott (India) Limited,Consumer Goods
NSE/TIMBOR,Timbor Home Limited,Unavailable
NSE/TNTELE,Tamilnadu Telecommunication Limited,Unavailable
NSE/TRITURBINE,Triveni Turbine Limited,Industrial Goods
NSE/V2RETAIL,V2 Retail Limited,Services
NSE/VIKASGLOB,Vikas GlobalOne Limited,Unavailable
NSE/VKSPL,VKS Projects Limited,Industrial Goods
NSE/VSSL,Vardhman Special Steels Limited,Unavailable
NSE/VTMLTD,VTM Limited,Unavailable
NSE/WELSPUNIND,Welspun India Limited,Industrial Goods
NSE/WINSOMEDJ,Winsome Diamonds and Jewellery Limited,Unavailable
NSE/WWIL,Wire and Wireless (India) Limited,Unavailable
NSE/XCHANGING,Xchanging Solutions Limited,Technology
NSE/ZANDUREALT,Zandu Realty Limited,Financial
NSE/ZEELEARN,Zee Learn Limited,Services
NSE/ZENITHEXPO,Zenith Exports Limited,Industrial Goods
NSE/LIX_15,National Stock Exchange of India (NSE) Stock Index - LIX 15,Unavailable
NSE/CNX_NIFTY_JUNIOR,National Stock Exchange of India (NSE) Stock Index - Junior Nifty,Unavailable
NSE/LIX15_MIDCAP,National Stock Exchange of India (NSE) Stock Index - LIX15 Midcap,Unavailable
NSE/CNX_500,National Stock Exchange of India (NSE) Stock Index - CNX 500,Unavailable
NSE/CNX_SMALLCAP,National Stock Exchange of India (NSE) Stock Index - CNX Smallcap,Unavailable
NSE/CNX_AUTO,National Stock Exchange of India (NSE) Stock Index - CNX Auto,Unavailable
NSE/CNX_FINANCE,National Stock Exchange of India (NSE) Stock Index - CNX Finance,Unavailable
NSE/CNX_ENERGY,National Stock Exchange of India (NSE) Stock Index - CNX Energy,Unavailable
NSE/CNX_METAL,National Stock Exchange of India (NSE) Stock Index - CNX Metal,Unavailable
NSE/CNX_PHARMA,National Stock Exchange of India (NSE) Stock Index - CNX Pharma,Unavailable
NSE/CNX_FMCG,National Stock Exchange of India (NSE) Stock Index - CNX FMCG,Unavailable
NSE/CNX_CONSUMPTION,National Stock Exchange of India (NSE) Stock Index - CNX Consumption,Unavailable
NSE/CNX_SHARIAH25,National Stock Exchange of India (NSE) Stock Index - CNX Shariah25,Unavailable
NSE/CNX_PSE,National Stock Exchange of India (NSE) Stock Index - CNX PSE,Unavailable
NSE/CNX_NIFTY,National Stock Exchange of India (NSE) Stock Index - CNX Nifty,Unavailable
NSE/CNX_100,National Stock Exchange of India (NSE) Stock Index - CNX 100,Unavailable
NSE/CNX_200,National Stock Exchange of India (NSE) Stock Index - CNX 200,Unavailable
NSE/CNX_NIFTY_SHARIAH,National Stock Exchange of India (NSE) Stock Index - CNX Nifty Shariah,Unavailable
NSE/CNX_INFRA,National Stock Exchange of India (NSE) Stock Index - CNX Infrastructure,Unavailable
NSE/CNX_100_EQUAL_WEIGHT,National Stock Exchange of India (NSE) Stock Index - CNX 100 Equal Weight,Unavailable
NSE/NIFTY_MIDCAP_50,National Stock Exchange of India (NSE) Stock Index - Nifty Midcap 50,Unavailable
NSE/NV20,National Stock Exchange of India (NSE) Stock Index - NV 20,Unavailable
NSE/CNX_DEFTY,National Stock Exchange of India (NSE) Stock Index - CNX Defty,Unavailable
NSE/CNX_MIDCAP,National Stock Exchange of India (NSE) Stock Index - CNX Midcap,Unavailable
NSE/CNX_HIGH_BETA,National Stock Exchange of India (NSE) Stock Index - CNX High Beta,Unavailable
NSE/CNX_BANK,National Stock Exchange of India (NSE) Stock Index - CNX Bank,Unavailable
NSE/CNX_MEDIA,National Stock Exchange of India (NSE) Stock Index - CNX Media,Unavailable
NSE/CNX_REALTY,National Stock Exchange of India (NSE) Stock Index - CNX Realty,Unavailable
NSE/CNX_COMMODITIES,National Stock Exchange of India (NSE) Stock Index - CNX Commodities,Unavailable
NSE/CNX_PSU_BANK,National Stock Exchange of India (NSE) Stock Index - CNX PSU Bank,Unavailable
NSE/CNX_IT,National Stock Exchange of India (NSE) Stock Index - CNX IT,Unavailable
NSE/CPSE_INDEX,National Stock Exchange of India (NSE) Stock Index - CPSE,Unavailable
NSE/CNX_500_SHARIAH,National Stock Exchange of India (NSE) Stock Index - CNX 500 Shariah,Unavailable
NSE/CNX_MNC,National Stock Exchange of India (NSE) Stock Index - CNX MNC,Unavailable
NSE/CNX_SERVICE,National Stock Exchange of India (NSE) Stock Index - CNX Service Sector,Unavailable
NSE/CNX_ALPHA_INDEX,National Stock Exchange of India (NSE) Stock Index - CNX Alpha,Unavailable
NSE/NIFTY_DIVIDEND,National Stock Exchange of India (NSE) Stock Index - CNX Nifty Dividend,Unavailable
NSE/CNX_DIVIDEND_OPPT,National Stock Exchange of India (NSE) Stock Index - CNX Dividend Opportunities,Unavailable
NSE/NI15,National Stock Exchange of India (NSE) Stock Index - NI15,Unavailable
NSE/CNX_LOW_VOLATILITY,National Stock Exchange of India (NSE) Stock Index - CNX Low Volatility,Unavailable
NSE/8KMILES,8K Miles Software Services Limited,Technology
NSE/AGARIND,Agarwal Industrial Corporation Limited,Basic Materials
NSE/AGRITECH,Agri-Tech (India) Limited,Basic Materials
NSE/ANKITMETAL,Ankit Metal & Power Limited,Unavailable
NSE/ATULAUTO,Atul Auto Limited,Consumer Goods
NSE/ARCOTECH,Arcotech Limited,Unavailable
NSE/BAFNAPHARM,Bafna Pharmaceuticals Limited,Healthcare
NSE/BSLIMITED,BS Limited,Industrial Goods
NSE/CAPLIPOINT,Caplin Point Laboratories Limited,Unavailable
NSE/BUTTERFLY,Butterfly Gandhimathi Appliances Limited,Consumer Goods
NSE/CNOVAPETRO,CIL Nova Petrochemicals Limited,Industrial Goods
NSE/CAPF,Capital First Limited,Financial
NSE/CASTROLIND,Castrol India Limited,Basic Materials
NSE/CARERATING,CARE Ratings Limited,Financial
NSE/CEREBRAINT,Cerebra Integrated Technologies Limited,Technology
NSE/CGCL,Capri Global Capital Limited,Financial
NSE/CYIENT,Cyient Limited,Technology
NSE/CINELINE,Cineline India Limited,Financial
NSE/DCMSHRIRAM,DCM Shriram Limited,Conglomerates
NSE/DRDATSONS,Dr. Datson's Labs Limited,Unavailable
NSE/DALMIAREF,Dalmia Refractories Limited,Unavailable
NSE/DALMIABHA,Dalmia Bharat Limited,Industrial Goods
NSE/DCBBANK,DCB Bank Limited,Financial
NSE/DUNCANSLTD,Duncans Industries Limited,Unavailable
NSE/DYNATECH,Dynacons Technologies Limited,Unavailable
NSE/FCEL,Future Consumer Enterprise Limited,Unavailable
NSE/FLFL,Future Lifestyle Fashions Limited,Services
NSE/FRL,FUTURE ENTERPRISES LIMITED,Unavailable
NSE/FRLDVR,Future Enterprises Limited,Unavailable
NSE/GREENFIRE,Green Fire Agri Commodities Limited,Basic Materials
NSE/HATSUN,Hatsun Agro Product Limited,Consumer Goods
NSE/GSCLCEMENT,Gujarat Sidhee Cement Limited,Industrial Goods
NSE/HIL,HIL Limited,Industrial Goods
NSE/GULFCORP,Gulf Oil Corporation Limited,Unavailable
NSE/IBULHSGFIN,Indiabulls Housing Finance Limited,Financial
NSE/IIFL,IIFL Holdings Limited,Financial
NSE/INFRATEL,Bharti Infratel Limited,Technology
NSE/INTEGRA,Integra Garments and Textiles Limited,Unavailable
NSE/IPAPPM,International Paper APPM Limited,Consumer Goods
NSE/JPOLYINVST,Jindal Poly Investment and Finance Company Limited,Financial
NSE/JUSTDIAL,Just Dial Limited,Technology
NSE/JSWHL,JSW Holdings Limited,Financial
NSE/KITEX,Kitex Garments Limited,Consumer Goods
NSE/LYPSAGEMS,Lypsa Gems & Jewellery Limited,Services
NSE/LINDEINDIA,Linde India Limited,Basic Materials
NSE/MAHINDCIE,Mahindra CIE Automotive Limited,Consumer Goods
NSE/MOHITIND,Mohit Industries Limited,Industrial Goods
NSE/MAYURUNIQ,Mayur Uniquoters Ltd,Industrial Goods
NSE/NAKODA,Nakoda Limited,Industrial Goods
NSE/MMWL,Media Matrix Worldwide Limited,Unavailable
NSE/NAVNETEDUL,Navneet Education Limited,Services
NSE/NDL,Nandan Denim Limited,Industrial Goods
NSE/NGCT,Northgate Com Tech Limited,Unavailable
NSE/NIBL,NRB Industrial Bearings Limited,Industrial Goods
NSE/NATHBIOGEN,Nath Bio-Genes (India) Limited,Basic Materials
NSE/ORBTEXP,Orbit Exports Limited,Industrial Goods
NSE/PALRED,Palred Technologies Limited,Unavailable
NSE/PEL,Piramal Enterprises Limited,Healthcare
NSE/PILIND,Peacock Industries Limited,Unavailable
NSE/PHOENIXLL,Phoenix Lamps Limited,Unavailable
NSE/PIRPHYTO,Piramal Phytocare Limited,Healthcare
NSE/ORIENTCEM,Orient Cement Limited,Industrial Goods
NSE/PCJEWELLER,PC Jeweller Limited,Services
NSE/PRESSMN,Pressman Advertising Limited,Services
NSE/PFRL,Pantaloons Fashion & Retail Limited,Unavailable
NSE/RAIN,Rain Industries Limited,Basic Materials
NSE/RAMCOCEM,The Ramco Cements Limited,Industrial Goods
NSE/PROZONECSC,Prozone Capital Shopping Centres Limited,Unavailable
NSE/REPCOHOME,Repco Home Finance Limited,Financial
NSE/ROSSELLIND,Rossell India Limited,Consumer Goods
NSE/SDBL,Som Distilleries & Breweries Limited,Consumer Goods
NSE/SHRIASTER,Shri Aster Silicates Limited,Unavailable
NSE/SKIL,SKIL Infrastructure Limited,Industrial Goods
NSE/SFCL,Star Ferro and Cement Limited,Unavailable
NSE/SREEL,Sreeleathers Limited,Consumer Goods
NSE/SITICABLE,Siti Cable Network Limited,Unavailable
NSE/SUJANATWR,Sujana Tower Limited,Unavailable
NSE/SSLT,Sesa Sterlite Limited,Unavailable
NSE/TARAJEWELS,Tara Jewels Limited,Services
NSE/SUNCLAYLTD,Sundaram Clayton Limited,Consumer Goods
NSE/TGBHOTELS,TGB Banquets And Hotels Limited,Services
NSE/UJAAS,Ujaas Energy Limited,Utilities
NSE/UPL,UPL Limited,Basic Materials
NSE/VAIBHAVGBL,Vaibhav Global Limited,Services
NSE/VAKRANGEE,Vakrangee Limited,Technology
NSE/VIVIDHA,Visagar Polytex Limited,Industrial Goods
NSE/VMART,V-Mart Retail Limited,Services
NSE/UTTAMVALUE,Uttam Value Steels Limited,Unavailable
NSE/VIMALOIL,Vimal Oil & Foods Limited,Consumer Goods
NSE/WONDERLA,Wonderla Holidays Limited,Consumer Goods
NSE/ZUARIGLOB,Zuari Global Limited,Basic Materials
NSE/IGOLD,ICICI Prudential Gold ETF,Unavailable
NSE/CPSEETF,CPSE ETF*,Unavailable
NSE/ICNX100,ICICI Prudential Nifty 100 ETF,Unavailable
NSE/ZEEMEDIA,Zee Media Corporation Limited,Services
NSE/ZUARI,Zuari Agro Chemicals Limited,Basic Materials
NSE/RELCNX100,Reliance Mutual Fund - R* Shares CNX 100 Fund,Unavailable
NSE/RELNIFTY,Reliance Mutual Fund - R* Shares Nifty ETF - Dividend Payout,Unavailable
NSE/RELDIVOPP,Reliance MF - R*Shares Dividend Opportunities Fund - RSDOETF,Unavailable
NSE/RELCONS,Reliance MF - R*Shares Consumption Fund - R* SHARES CONSUMPTION FUND,Unavailable
NSE/A2ZINFRA,A2Z Infra Engineering Limited,Industrial Goods
NSE/AXISCADES,AXISCADES Engineering Technologies Limited,Industrial Goods
NSE/CAMLINFINE,Camlin Fine Sciences Limited,Basic Materials
NSE/CCHHL,Country Club Hospitality & Holidays Limited,Services
NSE/CIGNITITEC,Cigniti Technologies Limited,Unavailable
NSE/CREST,Crest Ventures Limited,Financial
NSE/DPL,Dhunseri Petrochem Limited,Financial
NSE/DTIL,Dhunseri Tea & Industries Limited,Unavailable
NSE/FCL,Fineotex Chemical Limited,Basic Materials
NSE/GANECOS,Ganesha Ecosphere Limited,Unavailable
NSE/GENUSPAPER,Genus Paper & Boards Limited,Consumer Goods
NSE/GOODLUCK,Goodluck India Limited,Industrial Goods
NSE/GRPLTD,GRP Limited,Consumer Goods
NSE/GULFOILLUB,Gulf Oil Lubricants India Limited,Basic Materials
NSE/GULPOLY,Gulshan Polyols Limited,Unavailable
NSE/INTELLECT,Intellect Design Arena Limited,Technology
NSE/LAMBODHARA,Lambodhara Textiles Limited,Industrial Goods
NSE/LINCPEN,Linc Pen & Plastics Limited,Unavailable
NSE/MAKE,Marico Kaya Enterprises Limited,Unavailable
NSE/MENONBE,Menon Bearings Limited,Consumer Goods
NSE/MOLDTKPAC,Mold-Tek Packaging Limited,Unavailable
NSE/MONTECARLO,Monte Carlo Fashions Limited,Consumer Goods
NSE/NOESISIND,Noesis Industries Limited,Consumer Goods
NSE/PDSMFL,PDS Multinational Fashions Limited,Consumer Goods
NSE/PROZONINTU,Prozone Intu Properties Limited,Financial
NSE/RTNINFRA,RattanIndia Infrastructure Limited,Utilities
NSE/RTNPOWER,RattanIndia Power Limited,Utilities
NSE/SHARDACROP,Sharda Cropchem Limited,Basic Materials
NSE/SHEMAROO,Shemaroo Entertainment Limited,Services
NSE/SNOWMAN,Snowman Logistics Limited,Services
NSE/SPICEMOBI,Spice Mobility Limited,Technology
NSE/SQSBFSI,SQS India BFSI Limited,Technology
NSE/SRIPIPES,Srikalahasthi Pipes Limited,Industrial Goods
NSE/SUPERHOUSE,Superhouse Limited,Unavailable
NSE/SURANASOL,Surana Solar Limited,Utilities
NSE/TECHIN,Techindia Nirman Limited,Financial
NSE/VISHNU,Vishnu Chemicals Limited,Basic Materials
NSE/WELENTRP,Welspun Enterprises Limited,Unavailable
NSE/ISENSEX,ICICI Prudential Sensex ETF,Unavailable
NSE/KOTAKBKETF,Kotak Mahindra MF - Kotak Banking ETF - Dividend Payout Option,Unavailable
NSE/LICNMFET,LIC NOMURA MF - LIC NOMURA MF G-sec LT ETF - GO,Unavailable
NSE/ADI,Adi Finechem Limited,Unavailable
NSE/ADLABS,Adlabs Entertainment Limited,Services
NSE/AVANTIFEED,Avanti Feeds Limited,Unavailable
NSE/BLUEBLENDS,Blue Blends (I) Limited,Unavailable
NSE/BYKE,The Byke Hospitality Ltd,Unavailable
